51308115680,fff,54,92
51308130444,fab,129,40
51308132048,gee,204,62
51308151647,cdg,234,248
51308152066,beb,83,61
51308155966,abe,297,255
51308159944,agf,229,14
51308170508,edf,65,234
51308179329,fce,195,168
51308183652,dce,194,260
51308191364,abb,293,116
51308193260,bfe,200,195
51308210303,aeb,157,146
51308236252,cde,274,115
51308237811,ecd,203,181
51308250268,gfe,296,318
51308251290,acc,189,150
51308254990,agc,76,65
51308260116,ccg,129,290
51308268879,age,165,101
51308271732,efa,238,114
51308281511,geg,247,62
51308296541,eed,172,275
51308297446,bba,171,11
51308298282,edb,55,79
51308309075,gge,29,294
51308313085,aed,72,231
51308317086,bdf,182,117
51308320753,aae,120,204
51308327081,aee,47,195
51308341959,egf,44,263
51308358994,fee,50,287
51308382390,bac,251,77
51308386819,bcc,233,90
51308427032,faa,21,241
51308428037,ddf,47,16
51308441783,agd,261,287
51308444690,bda,80,145
51308469853,bdc,170,226
51308481844,fcf,44,169
51308482037,edd,63,12
51308499445,ebe,22,355
51308534464,eda,138,58
51308563802,dff,221,224
51308576521,fgb,27,264
51308592780,gde,83,27
51308602827,ccd,141,212
51308606101,gec,93,146
51308607351,dde,84,73
51308632568,dbe,207,196
51308649409,caa,93,160
51308657251,gcg,18,219
51308657266,efg,101,228
51308660817,afd,23,120
51308668001,fbc,50,103
51308684092,bff,147,20
51308689348,bgd,195,263
51308693696,aef,248,255
51308705342,edf,58,196
51308724109,agf,288,11
51308729961,dfe,230,223
51308749634,def,73,167
51308750978,bdc,163,266
51308818125,ffb,191,222
51308827732,ceb,154,297
51308832028,dba,167,301
51308832613,fcb,75,42
51308909968,dde,42,81
51308927900,ggg,264,331
51308944771,aab,270,21
51308950489,dab,262,119
51308959495,ega,20,281
51308966506,fbf,54,215
51308971934,dac,282,14
51308972137,gdd,80,151
51308972561,aea,178,13
51308984842,bfe,22,214
51308989647,afa,93,94
51308990045,gce,278,195
51308996738,dga,55,152
51308997893,eaa,143,169
51308999143,deb,50,279
51309003660,dcb,205,255
51309004042,ddd,156,219
51309008321,gbg,246,6
51309039084,bbf,179,21
51309054134,gff,251,158
51309067122,beg,116,109
51309083832,fcd,249,111
51309089177,aca,115,39
51309109774,cba,234,215
51309113962,bbg,272,78
51309120935,fag,43,164
51309122481,dgd,45,110
51309134026,cbf,264,272
51309137376,dec,1,80
51309153563,bbb,217,93
51309162332,adg,270,85
51309176891,cdb,240,109
51309179565,fee,286,275
51309184267,fga,10,151
51309195753,fca,18,151
51309247521,bdb,294,203
51309254147,fba,70,250
51309277213,fgf,147,26
51309298593,dgc,234,254
51309304129,eef,23,265
51309304687,eab,295,194
51309305670,gfb,191,255
51309332768,egc,4,105
51309352038,eeb,127,242
51309378914,dbb,208,6
51309391857,acb,67,220
51309392387,bcg,298,25
51309409604,bcf,40,288
51309412656,dfa,206,278
51309418060,dae,285,182
51309421043,fgf,282,29
51309437447,eda,36,52
51309437669,cbe,130,134
51309449990,baf,241,84
51309453000,ced,278,263
51309456400,afd,89,128
51309464106,ccf,281,221
51309468308,dbb,269,5
51309472300,bdg,228,87
51309488866,gdd,217,146
51309506484,gcd,59,294
51309521995,ccg,82,336
51309527165,aga,116,102
51309551120,fdd,129,240
51309569023,bac,158,77
51309603223,cae,166,135
51309614934,ceg,162,186
51309623919,fda,216,103
51309649026,cee,156,241
51309661379,ecd,263,204
51309685517,aec,164,171
51309691033,cdc,172,108
51309708784,dde,120,83
51309721919,gfg,190,152
51309728759,acf,73,147
51309730767,bec,256,59
51309748015,gce,93,228
51309750176,cfb,248,46
51309750333,ddb,32,172
51309752976,bcd,5,154
51309756418,eeg,264,233
51309768929,fec,93,238
51309771324,efc,20,239
51309776576,cbg,59,217
51309784407,adg,171,80
51309797659,fde,195,119
51309797896,bfg,42,23
51309819662,fcf,72,141
51309828208,gcc,298,244
51309832910,ggb,272,138
51309854157,ffa,151,279
51309892625,baa,113,289
51309892861,dee,207,81
51309903947,afd,190,112
51309908621,gab,46,157
51309931917,eba,203,121
51309946315,gfa,171,21
51309965201,gbe,11,230
51309966424,cfg,118,109
51309971715,adc,146,143
51309977956,ace,213,36
51309988252,ace,161,29
51310027216,ecc,222,151
51310050192,dda,178,291
51310064814,ddc,11,33
51310093239,feg,249,244
51310093977,aag,184,21
51310103558,cgc,86,268
51310107929,gaa,144,203
51310121964,bac,107,68
51310123996,dfg,90,53
51310139793,dgd,229,91
51310159349,afg,80,119
51310180348,eaf,75,118
51310188330,dea,51,177
51310240497,eca,295,120
51310245480,abc,106,218
51310258397,efc,214,246
51310284641,ebb,259,174
51310284889,efb,191,232
51310292793,eda,33,45
51310324732,eee,30,234
51310352137,bed,263,84
51310456787,dag,272,5
51310458794,cfa,198,107
51310506016,ecg,33,200
51310509747,ebd,263,262
51310565018,fdg,4,266
51310576524,gfc,196,278
51310577051,fbc,214,96
51310579078,cag,207,48
51310580267,fgc,1,116
51310635747,fca,191,134
51310637487,agg,83,221
51310700885,bbe,90,11
51310704289,fea,260,142
51310718693,ead,281,116
51310747205,fbe,101,151
51310747816,egb,117,142
51310781287,eae,2,60
51310785576,dbf,246,189
51310789414,cdd,68,138
51310796973,gda,80,239
51310800872,ceb,151,332
51310804378,bbb,249,106
51310814658,gag,134,96
51310823431,faf,138,6
51310836616,ffc,37,132
51310842315,fbd,245,93
51310861314,cfa,32,125
51310915411,fcg,157,16
51310923264,aaf,223,108
51310923731,baa,147,268
51310952540,cef,76,149
51310953472,bfc,82,66
51311022587,daa,260,160
51311049375,ced,14,236
51311059216,eda,277,44
51311069427,adc,111,150
51311099689,dab,103,133
51311103462,fgd,236,317
51311114309,cac,79,200
51311123553,eca,82,97
51311128809,agb,210,243
51311164541,agb,112,206
51311176714,bga,290,21
51311237381,cad,8,115
51311239269,gdf,284,273
51311292768,cea,125,329
51311301221,bab,238,152
51311308307,aad,213,290
51311315738,acg,116,129
51311390216,gfd,285,134
51311396579,aac,185,110
51311417631,bcf,277,247
51311418975,feb,282,251
51311434748,gge,84,305
51311436099,efd,166,229
51311439967,gca,203,139
51311459217,ada,32,312
51311493853,dba,283,279
51311515031,caa,127,131
51311530469,cga,150,147
51311533588,ffd,107,78
51311541166,cgd,18,136
51311587826,bef,16,59
51311603464,ddd,284,208
51311612674,bgb,39,23
51311617859,gda,269,243
51311628635,gfb,103,234
51311685776,ggd,71,253
51311685857,dcf,105,220
51311688856,aaa,180,233
51311694642,ffe,213,287
51311702381,ecd,118,210
51311732722,dcd,233,28
51311748461,ebb,236,200
51311754362,bdd,203,266
51311769956,dcd,259,24
51311786745,gac,10,176
51311802590,gfe,73,314
51311818179,bac,62,65
51311835698,abe,299,270
51311858395,fdf,287,110
51311864800,gfb,293,203
51311973102,egc,225,116
51311984916,cbb,147,66
51312029317,cab,287,66
51312038426,gea,80,41
51312049735,cbg,18,186
51312050896,geg,228,57
51312057230,cgc,117,241
51312072618,gdg,209,145
51312073927,ged,155,141
51312080797,cfc,277,197
51312098048,fgb,44,229
51312104058,acc,47,126
51312132583,adg,254,83
51312196945,afc,249,56
51312240350,fgf,151,24
51312258636,acc,105,109
51312259080,dca,173,197
51312263870,aag,137,21
51312268302,fed,127,209
51312283112,bad,207,64
51312284244,bge,239,159
51312285913,cee,253,265
51312292132,fef,284,155
51312294452,fef,98,151
51312296191,aba,185,233
51312327824,gcb,229,70
51312352739,baf,189,97
51312359663,gga,195,220
51312362309,cbe,279,159
51312367882,dde,207,76
51312370990,ffd,178,89
51312375799,add,5,98
51312384018,ebf,126,5
51312406382,bag,157,209
51312414584,ebc,148,70
51312430738,bed,22,78
51312457008,bab,94,158
51312465018,gaf,48,22
51312473713,cfd,87,8
51312484755,age,191,99
51312488896,ebd,166,306
51312512927,bfa,37,196
51312519085,afe,142,160
51312566359,cde,145,135
51312591578,bfe,108,218
51312606278,eag,291,276
51312618804,fgd,83,253
51312619314,ded,249,188
51312625427,ccc,116,109
51312637637,agg,206,214
51312646814,dce,285,257
51312657798,gba,112,136
51312668310,cdf,217,264
51312674370,fbf,205,206
51312698326,acd,245,211
51312704548,ggb,214,111
51312737752,bgg,74,316
51312753809,dbe,132,217
51312759398,eea,162,148
51312759476,dbd,250,7
51312759795,fgb,187,258
51312784928,cgg,115,92
51312807343,aed,267,267
51312815004,dbc,251,16
51312836464,dba,267,332
51312863518,ada,54,333
51312871463,feb,165,276
51312876030,ccd,148,184
51312882606,dea,157,162
51312956083,fcc,298,114
51312965457,ddf,60,16
51312979182,adb,7,8
51312981014,adf,136,376
51313017860,ecf,67,302
51313042484,ebg,121,89
51313043592,abd,52,200
51313058001,dgd,157,86
51313078877,dac,232,14
51313080455,edb,14,79
51313084192,gdc,229,254
51313086141,bbd,15,228
51313093689,bff,186,17
51313098743,ede,155,201
51313106013,gcf,53,303
51313122171,afd,248,114
51313133976,aea,122,10
51313137497,bga,200,24
51313166479,dfg,128,48
51313189330,abf,237,246
51313227577,gff,233,127
51313254864,cbf,52,291
51313262563,dab,169,144
51313271388,ada,116,396
51313306346,agf,72,12
51313311599,bfb,90,89
51313324213,cca,170,84
51313415924,cff,70,218
51313450346,ggf,73,50
51313450831,ggc,277,129
51313459837,cge,236,152
51313502306,bce,102,220
51313525998,gab,145,177
51313561792,gbc,68,131
51313586403,deg,202,211
51313588341,ecc,85,140
51313590696,eac,167,7
51313592559,aed,56,275
51313609476,gae,68,193
51313628451,fff,95,87
51313635460,geg,67,67
51313638526,adb,146,8
51313640391,gef,47,110
51313654876,agf,114,14
51313658320,cff,291,231
51313668757,ada,275,463
51313691728,dbg,233,156
51313709245,ggf,42,44
51313723663,fff,299,86
51313735157,ged,146,166
51313755896,dfc,173,143
51313762079,gbc,29,121
51313776748,cbb,211,78
51313780363,egf,185,310
51313786452,ddg,46,179
51313851322,cfe,87,20
51313854598,aca,174,39
51313856432,edd,257,12
51313886187,eag,140,276
51313902478,deg,209,194
51313913168,gge,139,283
51313918298,gaa,141,209
51313945418,ffb,93,235
51313945665,ggg,247,374
51313961671,bca,226,177
51314007445,gba,9,156
51314016092,cgf,294,207
51314027635,bfc,97,74
51314028952,fcb,171,39
51314050054,ddg,150,195
51314073093,cbg,105,186
51314078627,eef,115,265
51314126941,fad,169,271
51314128785,agc,149,70
51314148017,bca,43,196
51314161575,fcg,116,12
51314176055,dga,252,156
51314178802,ebd,243,354
51314241067,egg,14,132
51314259355,bbc,153,139
51314356189,cdg,191,208
51314378500,dac,171,16
51314405915,cec,271,261
51314410372,gec,293,134
51314426047,bgd,109,249
51314447420,bad,7,65
51314449075,beb,277,53
51314454849,cbc,165,63
51314467491,bdb,13,194
51314528714,faa,172,241
51314555593,gdb,81,52
51314558288,bee,167,110
51314569971,gbe,246,250
51314573291,bea,198,295
51314591278,aff,187,13
51314606885,fae,51,257
51314612343,bcb,16,325
51314628965,fgf,276,19
51314656908,dfd,156,25
51314660679,gfc,276,264
51314693213,fgb,240,232
51314698628,feg,164,241
51314708382,fgf,147,16
51314732765,agb,82,175
51314735596,edg,119,110
51314748736,ebf,24,5
51314753407,acb,136,209
51314769854,cbc,299,66
51314773898,fdd,120,278
51314779192,caf,45,30
51314788044,bgf,169,17
51314792871,daf,9,45
51314823189,gdg,70,121
51314852269,dab,18,149
51314871674,efe,104,81
51314885105,dee,202,66
51314912939,cge,221,165
51314929189,ecb,197,107
51314939417,gec,112,109
51314948616,abb,78,109
51314977526,cgb,238,248
51314987285,fgd,236,275
51315006011,eec,50,294
51315011678,cff,28,219
51315027059,daa,27,190
51315037763,agb,228,166
51315106171,bdb,181,190
51315137565,dgf,227,259
51315145569,bfb,43,71
51315146338,acf,25,132
51315150507,fbf,260,224
51315162725,efb,51,259
51315167655,edc,278,190
51315188073,dag,50,5
51315200638,egb,56,129
51315248208,ffd,67,74
51315250988,ddc,219,32
51315333357,cbf,45,258
51315340780,bgc,205,35
51315383760,cee,205,315
51315397422,gbb,101,144
51315407487,afg,22,109
51315417349,cfe,26,22
51315423036,bbe,214,12
51315432106,ffg,67,217
51315432314,geb,218,56
51315455513,adb,62,7
51315457115,gcb,11,74
51315464246,gae,43,169
51315469832,def,103,178
51315470143,gcg,46,260
51315470276,ccb,252,165
51315470419,adc,275,145
51315485106,fgc,8,93
51315499276,cgg,137,84
51315514070,dfe,143,256
51315572682,adb,234,7
51315589910,cbd,55,314
51315593170,eca,134,97
51315612922,gee,256,71
51315621213,bde,84,8
51315632801,fbg,168,53
51315656842,dge,257,40
51315659760,eeb,141,280
51315664750,fgf,164,17
51315674761,cgf,171,204
51315679090,cda,138,65
51315686269,aeg,223,143
51315695345,dfa,174,255
51315696430,baf,167,78
51315698959,dgb,269,333
51315702674,afa,170,97
51315715387,eeg,229,251
51315732203,fac,252,91
51315749608,acc,46,103
51315750867,bae,284,47
51315754201,ggd,203,275
51315755615,ccd,291,167
51315779595,faf,28,5
51315791197,gdf,164,242
51315799886,gae,249,190
51315803366,bbf,43,17
51315807855,ecc,243,142
51315877504,cff,112,225
51315899486,acg,241,123
51315916595,fee,199,220
51315919956,bda,176,162
51315929164,age,212,87
51315944728,aae,188,167
51315952348,fee,6,239
51315990931,cgd,56,129
51316035638,dcc,174,83
51316044843,gbd,127,216
51316084205,afb,37,228
51316093133,dff,29,212
51316105899,dec,214,67
51316123196,bcg,206,22
51316148803,dcg,229,89
51316149072,cdf,247,279
51316174500,aef,276,226
51316178226,dad,46,199
51316181150,adf,250,308
51316190673,gfg,260,132
51316195696,fge,12,175
51316198354,dcb,92,232
51316207121,gad,284,240
51316208983,cga,214,126
51316217282,cef,220,166
51316220283,fdg,144,242
51316260245,eff,95,197
51316283208,egd,201,19
51316284929,bdf,112,114
51316285586,caa,254,121
51316286153,dca,269,204
51316337042,aee,259,161
51316342960,gbf,8,90
51316353313,dce,29,264
51316374516,dae,235,147
51316401770,bae,260,43
51316409231,ada,109,453
51316411452,fdb,177,46
51316416908,ecf,88,326
51316440788,dbb,72,5
51316447182,fga,226,131
51316452319,abg,52,225
51316454782,fbb,113,114
51316455370,cbe,102,144
51316463485,fce,207,157
51316466335,bba,163,11
51316486265,dab,141,177
51316504690,aag,64,21
51316529959,eba,77,133
51316535506,dbf,287,181
51316559964,aeb,55,122
51316566004,fab,34,32
51316576615,fdd,145,283
51316577296,gde,290,28
51316578574,ege,205,145
51316596723,dda,75,247
51316638908,bad,33,70
51316681721,ddb,7,192
51316697320,fgg,24,122
51316701267,bdf,293,126
51316735647,eac,22,7
51316744601,ebb,92,176
51316754207,gga,168,246
51316764187,ade,280,131
51316772820,bcc,161,99
51316776470,agg,198,239
51316797380,eab,200,161
51316799889,eed,121,321
51316832623,bfd,289,218
51316840945,eeg,98,230
51316849942,ggb,157,127
51316850421,fcd,58,109
51316877943,fbe,264,137
51316881348,gfa,155,22
51316884438,cef,111,177
51316887690,cce,9,71
51316921741,bdg,271,97
51316971768,gbg,261,6
51316973254,dbg,204,185
51317006125,fge,3,162
51317036131,dgg,116,201
51317056634,edd,149,13
51317086034,bbd,41,241
51317087644,acc,207,116
51317112929,bcb,27,370
51317113601,gaf,156,22
51317116486,gdd,297,147
51317129781,dde,48,79
51317140063,ece,253,159
51317143706,fab,218,37
51317145530,ega,235,281
51317170342,adb,152,7
51317188361,gdb,201,54
51317191405,eag,114,295
51317196399,fbd,259,107
51317222027,gea,279,41
51317230254,gad,195,273
51317260783,baa,123,281
51317304006,cdd,25,135
51317307863,dga,20,143
51317309795,efa,120,91
51317319141,dfe,166,271
51317381988,fca,36,154
51317391548,ccd,80,150
51317394700,aab,84,21
51317409650,aga,296,94
51317424076,fdc,216,121
51317455166,dgc,117,233
51317477340,edf,92,211
51317489001,dcf,110,235
51317529474,bee,273,99
51317564981,bbg,105,88
51317565279,cba,240,234
51317608489,cef,156,201
51317686911,egg,107,146
51317691931,fcg,39,10
51317698308,fag,89,162
51317712128,gbg,32,6
51317722980,fba,189,295
51317747955,afd,23,123
51317763699,dfb,164,140
51317777610,ebe,179,287
51317826260,aac,142,103
51317883653,add,183,98
51317889943,bfg,104,21
51317901321,gbd,280,235
51317906805,dcd,49,22
51317907346,efd,58,203
51317938333,fbc,149,91
51317998582,gad,154,316
51318002629,abc,192,255
51318003324,ede,5,217
51318005270,gcb,58,73
51318017625,gdb,288,55
51318055906,edg,195,115
51318057306,bfb,259,66
51318071876,eda,125,47
51318071917,fda,13,106
51318120604,dac,166,13
51318125382,efe,147,76
51318143483,eba,104,110
51318149938,dda,105,244
51318160753,fgd,204,231
51318165473,abd,16,166
51318180744,cfg,97,92
51318210830,fbe,266,161
51318218010,aaf,10,117
51318235485,dga,71,130
51318261920,ebg,113,82
51318264339,beg,296,90
51318265936,cgf,170,189
51318266872,fdb,56,42
51318269043,cca,70,81
51318288155,cff,7,180
51318288333,aba,101,221
51318303914,eaa,278,145
51318322637,gbc,48,134
51318331851,def,246,160
51318350911,cbf,152,263
51318353872,gff,47,142
51318364745,agd,86,241
51318377209,cae,275,128
51318379655,fda,184,95
51318414587,efg,137,209
51318437326,cbf,214,213
51318451515,geg,192,58
51318452134,fdf,187,125
51318456826,gag,124,114
51318460572,cda,46,74
51318468932,gef,31,126
